epoch,is_best_epoch,train_loss,val_loss,train_mae,val_mae,train_rmse,val_rmse,train_r2,val_r2,train_abs_loss,train_emi_loss,train_plqy_loss,train_em_loss,val_abs_loss,val_emi_loss,val_plqy_loss,val_em_loss,train_abs_mae,train_emi_mae,train_plqy_mae,train_em_mae,val_abs_mae,val_emi_mae,val_plqy_mae,val_em_mae,train_abs_r2,train_emi_r2,train_plqy_r2,train_em_r2,val_abs_r2,val_emi_r2,val_plqy_r2,val_em_r2,train_total_rows_before,train_kept_rows,train_dropped_total_rows,train_solute_skipped_rows,train_solute_invalid_count,train_solute_missing_count,train_solvent_smiles_required,train_solvent_skipped_rows,train_solvent_invalid_count,train_solvent_missing_count,val_total_rows_before,val_kept_rows,val_dropped_total_rows,val_solute_skipped_rows,val_solute_invalid_count,val_solute_missing_count,val_solvent_smiles_required,val_solvent_skipped_rows,val_solvent_invalid_count,val_solvent_missing_count,test_total_rows_before,test_kept_rows,test_dropped_total_rows,test_solute_skipped_rows,test_solute_invalid_count,test_solute_missing_count,test_solvent_smiles_required,test_solvent_skipped_rows,test_solvent_invalid_count,test_solvent_missing_count
1,0,1.1339645385742188,0.533056914806366,40.743629455566406,23.73289680480957,72.79035949707031,43.1055908203125,-0.1629435420036316,0.43135935068130493,0.9057297706604004,1.0396668910980225,1.4408541917800903,1.2655234336853027,0.30803382396698,0.37592005729675293,0.875325083732605,0.6958762407302856,73.71231079101562,72.220458984375,0.30634236335754395,1.0063506364822388,41.39752197265625,43.39228820800781,0.2526269555091858,0.653130292892456,0.09427022933959961,-0.03966665267944336,-0.44085419178009033,-0.2655235528945923,0.6838386654853821,0.6209802627563477,0.12864476442337036,0.2919738292694092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,0.5770161151885986,0.48536455631256104,25.6739444732666,21.644357681274414,45.486698150634766,38.77189254760742,0.39302515983581543,0.4782472252845764,0.3450157940387726,0.41930076479911804,0.899624228477478,0.7639585733413696,0.24361518025398254,0.3125177025794983,0.8340883255004883,0.6797006726264954,45.32401657104492,46.72505187988281,0.25285109877586365,0.7330925464630127,37.06938171386719,40.31342315673828,0.2475430965423584,0.6539714336395264,0.6549842357635498,0.5806993246078491,0.10037583112716675,0.23604130744934082,0.7499569654464722,0.6849054098129272,0.16969460248947144,0.30843180418014526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,0.5135486125946045,0.4601409435272217,22.838634490966797,20.735843658447266,40.83073425292969,36.58292770385742,0.4560397267341614,0.5046229958534241,0.27424415946006775,0.34362319111824036,0.8379624485969543,0.7200111150741577,0.20322100818157196,0.29874226450920105,0.7741380929946899,0.6890615820884705,40.00673294067383,41.88400650024414,0.24289371073246002,0.6967178583145142,34.07481384277344,40.328224182128906,0.23597101867198944,0.6199728846549988,0.7257558107376099,0.656376838684082,0.16203755140304565,0.2799888253211975,0.7914170026779175,0.698794424533844,0.22937291860580444,0.29890745878219604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,0.47716695070266724,0.4147700369358063,21.559673309326172,18.725618362426758,38.60689926147461,33.88824462890625,0.4941997528076172,0.5534386038780212,0.2463935911655426,0.30533909797668457,0.7781199216842651,0.6933483481407166,0.18486085534095764,0.24059994518756866,0.6933682560920715,0.6523102521896362,37.84868240356445,39.41068649291992,0.2315063178539276,0.6838908195495605,32.4193115234375,34.42860794067383,0.21889925003051758,0.5997747182846069,0.7536064386367798,0.6946609020233154,0.22188007831573486,0.30665159225463867,0.810261607170105,0.7574161291122437,0.3097763657569885,0.33630043268203735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,0.44328516721725464,0.3747830390930176,20.592971801757812,17.60869789123535,37.02321243286133,31.966907501220703,0.5309879183769226,0.5961419939994812,0.22582650184631348,0.2819800078868866,0.704922616481781,0.6633191704750061,0.15719981491565704,0.2250482439994812,0.6242542266845703,0.5953624844551086,36.004825592041016,37.81217956542969,0.21774236857891083,0.665005087852478,29.338891983032227,33.68037414550781,0.20340371131896973,0.6172053217887878,0.7741734981536865,0.7180200815200806,0.2950773239135742,0.3366807699203491,0.8386524319648743,0.7730960845947266,0.37857699394226074,0.394242525100708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,0.4163927137851715,0.35807326436042786,19.94390296936035,16.94985008239746,35.71464538574219,31.36048126220703,0.5595412254333496,0.6136438250541687,0.20942191779613495,0.2635112702846527,0.6580472588539124,0.630854606628418,0.15406101942062378,0.21243301033973694,0.6117929816246033,0.554415762424469,34.84063720703125,36.65120315551758,0.2074126899242401,0.6514242887496948,28.798860549926758,31.779401779174805,0.1979600489139557,0.5735849738121033,0.7905780673027039,0.7364887595176697,0.34195274114608765,0.36914533376693726,0.8418740630149841,0.7858153581619263,0.39098167419433594,0.43590420484542847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,0.39289289712905884,0.34183773398399353,19.1039981842041,16.966442108154297,34.42584228515625,31.07493782043457,0.5837700366973877,0.6319265365600586,0.19490955770015717,0.2443266212940216,0.6296501755714417,0.5960332751274109,0.15169468522071838,0.20794467628002167,0.5738211870193481,0.5265255570411682,33.338165283203125,35.146907806396484,0.20224477350711823,0.6246670484542847,28.485017776489258,32.234615325927734,0.19178621470928192,0.558571457862854,0.8050904273986816,0.7556734085083008,0.3703497648239136,0.40396666526794434,0.8443028330802917,0.7903407216072083,0.42878127098083496,0.4642813205718994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,0.3686869144439697,0.32215267419815063,18.437423706054688,15.727619171142578,33.24543380737305,29.04395866394043,0.6098503470420837,0.6523467302322388,0.1824297308921814,0.22684361040592194,0.5828812718391418,0.568444013595581,0.13292013108730316,0.18102972209453583,0.5422123074531555,0.5227824449539185,32.25124740600586,33.82529830932617,0.19286181032657623,0.6074586510658264,26.311870574951172,29.933467864990234,0.18215012550354004,0.5739891529083252,0.8175702095031738,0.7731564044952393,0.41711872816085815,0.43155598640441895,0.8635727763175964,0.8174775838851929,0.4602468013763428,0.4680898189544678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,0.35210251808166504,0.32112306356430054,17.989648818969727,16.519338607788086,32.53520584106445,30.460290908813477,0.6271397471427917,0.6548956632614136,0.17522886395454407,0.21646960079669952,0.5621132850646973,0.537629246711731,0.1499062329530716,0.1935615837574005,0.5327272415161133,0.4924885034561157,31.493297576904297,32.977073669433594,0.18846635520458221,0.588578999042511,28.738149642944336,30.202770233154297,0.18098920583724976,0.5447640419006348,0.8247711062431335,0.7835304737091064,0.43788671493530273,0.46237069368362427,0.8461384773254395,0.8048424124717712,0.46968889236450195,0.4989126920700073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,0.33768242597579956,0.29717716574668884,17.675912857055664,15.372092247009277,32.00074768066406,28.23189353942871,0.6425290107727051,0.6786112785339355,0.170625239610672,0.2077130675315857,0.5392930507659912,0.5122528672218323,0.12663181126117706,0.16949057579040527,0.5211092233657837,0.4579521417617798,31.04461669921875,32.28684616088867,0.18420925736427307,0.5723941922187805,26.06089973449707,28.902400970458984,0.17578530311584473,0.5092244744300842,0.8293747901916504,0.7922869920730591,0.4607069492340088,0.48774707317352295,0.8700270056724548,0.8291118741035461,0.4812541604042053,0.5340520143508911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,0.3207859694957733,0.2866610288619995,17.159574508666992,14.960450172424316,31.064329147338867,27.699298858642578,0.6604929566383362,0.6910483241081238,0.16141830384731293,0.19475780427455902,0.5104389786720276,0.49141302704811096,0.1251939982175827,0.15820129215717316,0.481207937002182,0.46073395013809204,30.21637725830078,31.24883460998535,0.1783132255077362,0.5556914806365967,25.574480056762695,27.858543395996094,0.16983400285243988,0.5173463225364685,0.8385816812515259,0.8052422404289246,0.4895610213279724,0.5085868835449219,0.8715027570724487,0.8404942750930786,0.5209745168685913,0.5312216281890869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0,0.30681121349334717,0.27801713347435,16.740922927856445,14.191940307617188,30.337617874145508,26.6569766998291,0.6752281785011292,0.6997981071472168,0.15387113392353058,0.18587994575500488,0.4887206554412842,0.4706156551837921,0.11466268450021744,0.1484467089176178,0.469918817281723,0.4576704204082489,29.431591033935547,30.547897338867188,0.1729215830564499,0.5391448736190796,24.171140670776367,26.516691207885742,0.16565506160259247,0.5043271780014038,0.8461288809776306,0.8141200542449951,0.5112793445587158,0.5293843150138855,0.8823119401931763,0.8503292798995972,0.5322124361991882,0.5343387126922607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,0.29673314094543457,0.2685162425041199,16.459983825683594,14.06276798248291,29.860246658325195,26.435813903808594,0.6854346990585327,0.7098926305770874,0.14856570959091187,0.18084971606731415,0.48048079013824463,0.4483649730682373,0.10901143401861191,0.1516418606042862,0.45749518275260925,0.4326748251914978,28.882165908813477,30.10845184326172,0.17084647715091705,0.5235713124275208,23.813793182373047,26.45586585998535,0.16265277564525604,0.4820595383644104,0.8514342904090881,0.8191503286361694,0.5195192098617554,0.5516349077224731,0.8881123065948486,0.8471077680587769,0.5445797443389893,0.5597707033157349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,0.2822380065917969,0.2638867497444153,16.08361053466797,14.058318138122559,29.24187469482422,26.337495803833008,0.7014756202697754,0.7153846025466919,0.1426839828491211,0.17311649024486542,0.4464015066623688,0.43189579248428345,0.10894351452589035,0.14940190315246582,0.44091877341270447,0.4295899271965027,28.323251724243164,29.299726486206055,0.1640564203262329,0.5111290216445923,23.440288543701172,26.871082305908203,0.15806950628757477,0.494648814201355,0.8573160171508789,0.8268835544586182,0.5535985231399536,0.5681041479110718,0.8881819844245911,0.8493661880493164,0.5610809326171875,0.5629094839096069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0,0.2710059583187103,0.26250383257865906,15.879344940185547,13.879721641540527,28.887685775756836,26.294212341308594,0.7124089002609253,0.7169598340988159,0.13957342505455017,0.16845209896564484,0.4474032521247864,0.39493536949157715,0.11073727905750275,0.1456782966852188,0.4388810098171234,0.42727136611938477,28.030792236328125,28.863338470458984,0.16418999433517456,0.4858306050300598,23.600183486938477,26.01314926147461,0.15924005210399628,0.4607844650745392,0.8604265451431274,0.8315479159355164,0.5525967478752136,0.6050645112991333,0.8863409161567688,0.8531205058097839,0.5631095170974731,0.5652685165405273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0,0.2634316086769104,0.257534921169281,15.547586441040039,13.526976585388184,28.315101623535156,25.835554122924805,0.7206226587295532,0.7215321063995361,0.13369114696979523,0.1624610871076584,0.4301052987575531,0.39125195145606995,0.11144725233316422,0.13381893932819366,0.4493255019187927,0.410113126039505,27.406116485595703,28.299585342407227,0.16078945994377136,0.4836329519748688,23.434110641479492,24.82541275024414,0.15526773035526276,0.4637107849121094,0.866308867931366,0.8375389575958252,0.5698946714401245,0.6087480783462524,0.8856121897697449,0.8650776147842407,0.5527123212814331,0.5827263593673706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0,0.2557256817817688,0.24554532766342163,15.410380363464355,13.202592849731445,28.017467498779297,25.01784324645996,0.7289462089538574,0.7344135046005249,0.13225287199020386,0.15697263181209564,0.4170984625816345,0.3778912425041199,0.10086993128061295,0.1309409886598587,0.4245336353778839,0.397249698638916,27.268091201782227,27.932775497436523,0.1571667492389679,0.47239744663238525,22.54242706298828,24.622892379760742,0.15648438036441803,0.4452671408653259,0.8677471280097961,0.8430274128913879,0.5829015374183655,0.6221086978912354,0.8964685797691345,0.8679792881011963,0.5773917436599731,0.5958143472671509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,0.2522300183773041,0.24530328810214996,15.222862243652344,13.12972640991211,27.838895797729492,24.729103088378906,0.7327539920806885,0.7350740432739258,0.13038234412670135,0.1552707999944687,0.40953323245048523,0.3737976551055908,0.09971528500318527,0.126188263297081,0.41274237632751465,0.412063866853714,26.88490104675293,27.652048110961914,0.15611271560192108,0.469053715467453,22.30045509338379,24.621646881103516,0.1532488614320755,0.4491115212440491,0.8696176409721375,0.8447292447090149,0.5904667377471924,0.6262023448944092,0.8976536989212036,0.8727712631225586,0.5891295671463013,0.5807415246963501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
