epoch,is_best_epoch,train_loss,val_loss,train_mae,val_mae,train_rmse,val_rmse,train_r2,val_r2,train_abs_loss,train_emi_loss,train_plqy_loss,train_em_loss,val_abs_loss,val_emi_loss,val_plqy_loss,val_em_loss,train_abs_mae,train_emi_mae,train_plqy_mae,train_em_mae,val_abs_mae,val_emi_mae,val_plqy_mae,val_em_mae,train_abs_r2,train_emi_r2,train_plqy_r2,train_em_r2,val_abs_r2,val_emi_r2,val_plqy_r2,val_em_r2,train_total_rows_before,train_kept_rows,train_dropped_total_rows,train_solute_skipped_rows,train_solute_invalid_count,train_solute_missing_count,train_solvent_smiles_required,train_solvent_skipped_rows,train_solvent_invalid_count,train_solvent_missing_count,val_total_rows_before,val_kept_rows,val_dropped_total_rows,val_solute_skipped_rows,val_solute_invalid_count,val_solute_missing_count,val_solvent_smiles_required,val_solvent_skipped_rows,val_solvent_invalid_count,val_solvent_missing_count,test_total_rows_before,test_kept_rows,test_dropped_total_rows,test_solute_skipped_rows,test_solute_invalid_count,test_solute_missing_count,test_solvent_smiles_required,test_solvent_skipped_rows,test_solvent_invalid_count,test_solvent_missing_count
1,0,1.1430412530899048,0.5882830619812012,40.92527389526367,26.78904151916504,72.1235122680664,48.764163970947266,-0.17623849213123322,0.3835453987121582,0.8895042538642883,1.0262657403945923,1.5059432983398438,1.2832406759262085,0.41857096552848816,0.4502018392086029,0.8715422749519348,0.7125222682952881,74.00875854492188,72.44078063964844,0.3136378526687622,1.0259335041046143,48.795074462890625,46.92162322998047,0.2508029043674469,0.6731403470039368,0.11049574613571167,-0.026265740394592285,-0.5059434175491333,-0.28324055671691895,0.5786229372024536,0.5513184070587158,0.12227725982666016,0.28196293115615845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,0.584186315536499,0.4972383975982666,26.0474910736084,23.069217681884766,45.992897033691406,40.16837692260742,0.38572242856025696,0.4689297080039978,0.35565999150276184,0.426556795835495,0.9134355783462524,0.7614579796791077,0.24853727221488953,0.3601296544075012,0.8146428465843201,0.6894084215164185,46.21253967285156,47.05570602416992,0.25531086325645447,0.732894241809845,38.76621627807617,44.2127799987793,0.24437971413135529,0.6996463537216187,0.6443400382995605,0.5734432339668274,0.08656442165374756,0.2385420799255371,0.7497965097427368,0.6410864591598511,0.17958015203475952,0.305255651473999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,0.517316460609436,0.44259026646614075,23.06300926208496,19.848552703857422,41.27320861816406,35.988868713378906,0.4527322053909302,0.5248574018478394,0.2814658284187317,0.3510417938232422,0.8369144797325134,0.7196490168571472,0.20105333626270294,0.28668326139450073,0.7485917210578918,0.6534955501556396,40.35188293457031,42.281986236572266,0.2423151582479477,0.6993271112442017,33.34902572631836,37.987247467041016,0.22585338354110718,0.6487239599227905,0.7185341715812683,0.6489582061767578,0.16308552026748657,0.2803509831428528,0.7975988388061523,0.7142847776412964,0.24609965085983276,0.34144651889801025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,0.47642967104911804,0.4285564124584198,21.73941421508789,19.568260192871094,38.972232818603516,35.108795166015625,0.49533113837242126,0.5404031276702881,0.25080397725105286,0.31321877241134644,0.7745540142059326,0.6800987124443054,0.19039694964885712,0.2742830812931061,0.7129645347595215,0.6503034830093384,38.03087615966797,39.84068298339844,0.2307121902704239,0.6784588098526001,32.863304138183594,37.49782180786133,0.21700043976306915,0.6150885820388794,0.7491959929466248,0.6867812275886536,0.22544604539871216,0.31990134716033936,0.8083266019821167,0.7266431450843811,0.281979501247406,0.34466326236724854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,0.4379689693450928,0.3793952763080597,20.42153549194336,17.647064208984375,36.60755920410156,32.14563751220703,0.5350475311279297,0.5917826890945435,0.21974506974220276,0.27871832251548767,0.7202847599983215,0.6410619020462036,0.15623725950717926,0.23513683676719666,0.643135666847229,0.5889866352081299,35.589656829833984,37.56571960449219,0.2207545042037964,0.6573436260223389,29.172542572021484,34.327354431152344,0.2082996368408203,0.5971460938453674,0.7802549600601196,0.7212816476821899,0.27971524000167847,0.35893821716308594,0.842715322971344,0.7656571865081787,0.35230356454849243,0.4064546823501587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,0.41557085514068604,0.3689667880535126,19.754274368286133,17.334667205810547,35.52304458618164,31.397489547729492,0.5593000650405884,0.6045228838920593,0.2073420137166977,0.2617975175380707,0.6736437678337097,0.6200165152549744,0.15211449563503265,0.2195863127708435,0.599772572517395,0.6012500524520874,34.503475189208984,36.24323654174805,0.21090228855609894,0.6407037377357483,28.88850212097168,33.401451110839844,0.19675570726394653,0.6283796429634094,0.7926579713821411,0.7382024526596069,0.3263561725616455,0.3799835443496704,0.846865713596344,0.7811552286148071,0.39597415924072266,0.39409637451171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,0.3940483629703522,0.36450520157814026,19.263084411621094,18.044166564941406,34.59946060180664,33.201717376708984,0.5828461647033691,0.6116381287574768,0.19848348200321198,0.2456350326538086,0.6273216605186462,0.5971752405166626,0.1695806235074997,0.24636909365653992,0.5700379014015198,0.5587875247001648,33.73849105834961,35.23130416870117,0.20172721147537231,0.6267437934875488,30.80644989013672,33.95112228393555,0.19395886361598969,0.5875765085220337,0.8015165328979492,0.7543649673461914,0.37267833948135376,0.40282487869262695,0.8292825222015381,0.7544628381729126,0.42591965198516846,0.43688756227493286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,0.3662690222263336,0.32906025648117065,18.380393981933594,16.357341766357422,33.12649917602539,29.870582580566406,0.61140376329422,0.6473041772842407,0.1817575991153717,0.22544929385185242,0.5959660410881042,0.5512120127677917,0.14361222088336945,0.1896032691001892,0.5416497588157654,0.5276703238487244,32.12306594848633,33.69524002075195,0.19565227627754211,0.600792646408081,27.975439071655273,30.692771911621094,0.18182118237018585,0.5529860258102417,0.8182424306869507,0.7745506763458252,0.404033899307251,0.448788046836853,0.8554250001907349,0.811037003993988,0.4545091390609741,0.46824556589126587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,0.34991690516471863,0.3145318329334259,17.94979476928711,15.700066566467285,32.393306732177734,28.95286750793457,0.6291978359222412,0.6631314754486084,0.17459243535995483,0.21436947584152222,0.562123715877533,0.5321232080459595,0.13233308494091034,0.1821218878030777,0.5091123580932617,0.5160304307937622,31.48920249938965,32.765167236328125,0.18853381276130676,0.586539089679718,26.626380920410156,29.730138778686523,0.18130111694335938,0.5279507040977478,0.8254075646400452,0.7856305837631226,0.43787628412246704,0.4678768515586853,0.8667797446250916,0.818493127822876,0.4872772693634033,0.4799755811691284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,0.33251288533210754,0.30330193042755127,17.590145111083984,14.789274215698242,31.767515182495117,27.851564407348633,0.6478520631790161,0.675574541091919,0.16875411570072174,0.20488150417804718,0.5330279469490051,0.5019280314445496,0.1255715936422348,0.16372090578079224,0.48201340436935425,0.518674373626709,30.94972801208496,32.01033401489258,0.182999387383461,0.5644216537475586,25.493755340576172,27.45842170715332,0.17105542123317719,0.5435206294059753,0.8312458992004395,0.7951184511184692,0.4669720530509949,0.4980720281600952,0.8735865950584412,0.8368319272994995,0.5145684480667114,0.4773111939430237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
